"","acc","tpr","fpr","dt","maxdepth","minbucket","minsplit","model"
"1081",0.791817087845969,0,0,0.91,5,100,40,"5-100-40"
"1082",0.791817087845969,0,0,0.92,5,100,40,"5-100-40"
"1083",0.791817087845969,0,0,0.93,5,100,40,"5-100-40"
"1084",0.791817087845969,0,0,0.94,5,100,40,"5-100-40"
"1085",0.791817087845969,0,0,0.95,5,100,40,"5-100-40"
"1086",0.791817087845969,0,0,0.96,5,100,40,"5-100-40"
"1087",0.791817087845969,0,0,0.97,5,100,40,"5-100-40"
"1088",0.791817087845969,0,0,0.98,5,100,40,"5-100-40"
"1089",0.791817087845969,0,0,0.99,5,100,40,"5-100-40"
"1090",0.208182912154031,1,1,0.01,5,100,50,"5-100-50"
"1091",0.208182912154031,1,1,0.02,5,100,50,"5-100-50"
"1092",0.208182912154031,1,1,0.03,5,100,50,"5-100-50"
"1093",0.208182912154031,1,1,0.04,5,100,50,"5-100-50"
"1094",0.208182912154031,1,1,0.05,5,100,50,"5-100-50"
"1095",0.208182912154031,1,1,0.06,5,100,50,"5-100-50"
"1096",0.208182912154031,1,1,0.07,5,100,50,"5-100-50"
"1097",0.208182912154031,1,1,0.08,5,100,50,"5-100-50"
"1098",0.208182912154031,1,1,0.09,5,100,50,"5-100-50"
"1099",0.208182912154031,1,1,0.1,5,100,50,"5-100-50"
"1100",0.208182912154031,1,1,0.11,5,100,50,"5-100-50"
"1101",0.74709185720016,0.586705202312139,0.210739614994934,0.12,5,100,50,"5-100-50"
"1102",0.74709185720016,0.586705202312139,0.210739614994934,0.13,5,100,50,"5-100-50"
"1103",0.74709185720016,0.586705202312139,0.210739614994934,0.14,5,100,50,"5-100-50"
"1104",0.74709185720016,0.586705202312139,0.210739614994934,0.15,5,100,50,"5-100-50"
"1105",0.74709185720016,0.586705202312139,0.210739614994934,0.16,5,100,50,"5-100-50"
"1106",0.74709185720016,0.586705202312139,0.210739614994934,0.17,5,100,50,"5-100-50"
"1107",0.74709185720016,0.586705202312139,0.210739614994934,0.18,5,100,50,"5-100-50"
"1108",0.74709185720016,0.586705202312139,0.210739614994934,0.19,5,100,50,"5-100-50"
"1109",0.74709185720016,0.586705202312139,0.210739614994934,0.2,5,100,50,"5-100-50"
"1110",0.74709185720016,0.586705202312139,0.210739614994934,0.21,5,100,50,"5-100-50"
"1111",0.74709185720016,0.586705202312139,0.210739614994934,0.22,5,100,50,"5-100-50"
"1112",0.74709185720016,0.586705202312139,0.210739614994934,0.23,5,100,50,"5-100-50"
"1113",0.74709185720016,0.586705202312139,0.210739614994934,0.24,5,100,50,"5-100-50"
"1114",0.74709185720016,0.586705202312139,0.210739614994934,0.25,5,100,50,"5-100-50"
"1115",0.74709185720016,0.586705202312139,0.210739614994934,0.26,5,100,50,"5-100-50"
"1116",0.820296831127156,0.376685934489403,0.0630699088145897,0.27,5,100,50,"5-100-50"
"1117",0.820296831127156,0.376685934489403,0.0630699088145897,0.28,5,100,50,"5-100-50"
"1118",0.820296831127156,0.376685934489403,0.0630699088145897,0.29,5,100,50,"5-100-50"
"1119",0.833533894905736,0.325626204238921,0.0329280648429585,0.3,5,100,50,"5-100-50"
"1120",0.833533894905736,0.325626204238921,0.0329280648429585,0.31,5,100,50,"5-100-50"
"1121",0.833533894905736,0.325626204238921,0.0329280648429585,0.32,5,100,50,"5-100-50"
"1122",0.833533894905736,0.325626204238921,0.0329280648429585,0.33,5,100,50,"5-100-50"
"1123",0.833533894905736,0.325626204238921,0.0329280648429585,0.34,5,100,50,"5-100-50"
"1124",0.833533894905736,0.325626204238921,0.0329280648429585,0.35,5,100,50,"5-100-50"
